municipality_code,municipality_name,population_year,municipal_population
06115,"Roca de la Sierra, La",2025,1454.0
06116,Salvaleón,2025,1647.0
06117,Salvatierra de los Barros,2025,1548.0
06118,Sancti-Spíritus,2025,141.0
06119,San Pedro de Mérida,2025,869.0
06120,Santa Amalia,2025,3885.0
06121,Santa Marta,2025,4199.0
06122,"Santos de Maimona, Los",2025,8101.0
06123,San Vicente de Alcántara,2025,5235.0
06124,Segura de León,2025,1761.0
06125,Siruela,2025,1765.0
06126,Solana de los Barros,2025,2551.0
06127,Talarrubias,2025,3250.0
06128,Talavera la Real,2025,5483.0
06129,Táliga,2025,652.0
06130,Tamurejo,2025,190.0
06131,Torre de Miguel Sesmero,2025,1233.0
06132,Torremayor,2025,995.0
06133,Torremejía,2025,2247.0
06134,Trasierra,2025,589.0
06135,Trujillanos,2025,1409.0
06136,Usagre,2025,1698.0
06137,Valdecaballeros,2025,1033.0
06138,Valdetorres,2025,1105.0
06139,Valencia de las Torres,2025,488.0
06140,Valencia del Mombuey,2025,704.0
06141,Valencia del Ventoso,2025,1871.0
06142,Valverde de Burguillos,2025,260.0
06143,Valverde de Leganés,2025,4235.0
06144,Valverde de Llerena,2025,557.0
06145,Valverde de Mérida,2025,1002.0
06146,Valle de la Serena,2025,1073.0
06147,Valle de Matamoros,2025,335.0
06148,Valle de Santa Ana,2025,1094.0
06149,Villafranca de los Barros,2025,12285.0
06150,Villagarcía de la Torre,2025,911.0
06151,Villagonzalo,2025,1226.0
06152,Villalba de los Barros,2025,1445.0
06153,Villanueva de la Serena,2025,25751.0
06154,Villanueva del Fresno,2025,3259.0
06155,Villar del Rey,2025,2069.0
06156,Villar de Rena,2025,1325.0
06157,Villarta de los Montes,2025,375.0
06158,Zafra,2025,16708.0
06159,Zahínos,2025,2777.0
06160,Zalamea de la Serena,2025,3366.0
06161,Zarza-Capilla,2025,295.0
06162,"Zarza, La",2025,3346.0
06901,Valdelacalzada,2025,2746.0
06902,Pueblonuevo del Guadiana,2025,1953.0
06903,Guadiana,2025,2444.0
07001,Alaró,2025,6172.0
07002,Alaior,2025,10356.0
07003,Alcúdia,2025,22459.0
07004,Algaida,2025,6421.0
07005,Andratx,2025,12424.0
07006,Artà,2025,8696.0
07007,Banyalbufar,2025,578.0
07008,Binissalem,2025,9323.0
07009,Búger,2025,1221.0
07010,Bunyola,2025,7678.0
07011,Calvià,2025,54082.0
07012,Campanet,2025,2855.0
07013,Campos,2025,12510.0
07014,Capdepera,2025,13298.0
07015,Ciutadella de Menorca,2025,32719.0
07016,Consell,2025,4516.0
07017,Costitx,2025,1617.0
07018,Deià,2025,753.0
07019,Escorca,2025,199.0
07020,Esporles,2025,5321.0
07021,Estellencs,2025,374.0
07022,Felanitx,2025,19215.0
07023,Ferreries,2025,5194.0
07024,Formentera,2025,11690.0
07025,Fornalutx,2025,739.0
07026,Eivissa,2025,54628.0
07027,Inca,2025,36076.0
07028,Lloret de Vistalegre,2025,1697.0
07029,Lloseta,2025,6559.0
07030,Llubí,2025,2600.0
07031,Llucmajor,2025,40450.0
07032,Maó,2025,30986.0
07033,Manacor,2025,49275.0
07034,Mancor de la Vall,2025,1691.0
07035,Maria de la Salut,2025,2457.0
07036,Marratxí,2025,40434.0
07037,"Mercadal, Es",2025,6457.0
07038,Montuïri,2025,3274.0
07039,Muro,2025,8392.0
07040,Palma,2025,443196.0
07041,Petra,2025,3265.0
07042,Pollença,2025,17801.0
07043,Porreres,2025,5871.0
07044,"Pobla, Sa",2025,15106.0
07045,Puigpunyent,2025,2087.0
07046,Sant Antoni de Portmany,2025,29455.0
07047,Sencelles,2025,4077.0
07048,Sant Josep de sa Talaia,2025,30702.0
07049,Sant Joan,2025,2360.0
07050,Sant Joan de Labritja,2025,6984.0
07051,Sant Llorenç des Cardassar,2025,9479.0
07052,Sant Lluís,2025,7447.0
07053,Santa Eugènia,2025,1933.0
07054,Santa Eulària des Riu,2025,42496.0
07055,Santa Margalida,2025,14137.0
07056,Santa María del Camí,2025,7768.0
07057,Santanyí,2025,12928.0
07058,Selva,2025,4313.0
07059,"Salines, Ses",2025,5201.0
07060,Sineu,2025,4552.0
07061,Sóller,2025,13996.0
07062,Son Servera,2025,12583.0
07063,Valldemossa,2025,2054.0
07064,"Castell, Es",2025,7895.0
07065,Vilafranca de Bonany,2025,3934.0
07901,Ariany,2025,1071.0
07902,"Migjorn Gran, Es",2025,1767.0
08001,Abrera,2025,13207.0
08002,Aguilar de Segarra,2025,293.0
08003,Alella,2025,10251.0
08004,Alpens,2025,267.0
08005,"Ametlla del Vallès, L'",2025,9473.0
08006,Arenys de Mar,2025,16982.0
08007,Arenys de Munt,2025,9527.0
08008,Argençola,2025,245.0
08009,Argentona,2025,12891.0
08010,Artés,2025,6211.0
08011,Avià,2025,2263.0
08012,Avinyó,2025,2325.0
08013,Avinyonet del Penedès,2025,1787.0
08014,Aiguafreda,2025,2569.0
08015,Badalona,2025,230642.0
08016,Bagà,2025,2167.0
08017,Balenyà,2025,4007.0
08018,Balsareny,2025,3354.0
08019,Barcelona,2025,1713247.0
08020,Begues,2025,7545.0
08021,Bellprat,2025,69.0
08022,Berga,2025,17539.0
08023,Bigues i Riells del Fai,2025,10124.0
08024,Borredà,2025,434.0
08025,"Bruc, El",2025,2294.0
08026,"Brull, El",2025,297.0
08027,"Cabanyes, Les",2025,1064.0
08028,Cabrera d'Anoia,2025,1777.0
08029,Cabrera de Mar,2025,5053.0
08030,Cabrils,2025,7755.0
08031,Calaf,2025,3627.0
08032,Caldes d'Estrac,2025,3348.0
08033,Caldes de Montbui,2025,18554.0
08034,Calders,2025,1121.0
08035,Calella,2025,20775.0
08036,Calonge de Segarra,2025,179.0
08037,Calldetenes,2025,2724.0
08038,Callús,2025,2193.0
08039,Campins,2025,588.0
08040,Canet de Mar,2025,15191.0
08041,Canovelles,2025,17445.0
08042,Cànoves i Samalús,2025,3393.0
08043,Canyelles,2025,5494.0
08044,Capellades,2025,5598.0
08045,Capolat,2025,93.0
08046,Cardedeu,2025,19050.0
08047,Cardona,2025,4540.0
08048,Carme,2025,860.0
08049,Casserres,2025,1665.0
08050,Castellar del Riu,2025,151.0
08051,Castellar del Vallès,2025,25395.0
08052,Castellar de n'Hug,2025,166.0
08053,Castellbell i el Vilar,2025,4163.0
08054,Castellbisbal,2025,13058.0
08055,Castellcir,2025,802.0
08056,Castelldefels,2025,69689.0
08057,Castell de l'Areny,2025,68.0
08058,Castellet i la Gornal,2025,2773.0
08059,Castellfollit del Boix,2025,469.0
08060,Castellfollit de Riubregós,2025,153.0
08061,Castellgalí,2025,2411.0
08062,Castellnou de Bages,2025,1471.0
08063,Castellolí,2025,670.0
08064,Castellterçol,2025,2742.0
08065,Castellví de la Marca,2025,1718.0
08066,Castellví de Rosanes,2025,2166.0
08067,Centelles,2025,7860.0
08068,Cervelló,2025,9726.0
08069,Collbató,2025,4820.0
08070,Collsuspina,2025,390.0
08071,Copons,2025,352.0
08072,Corbera de Llobregat,2025,16044.0
08073,Cornellà de Llobregat,2025,92255.0
08074,Cubelles,2025,17648.0
08075,Dosrius,2025,6307.0
08076,Esparreguera,2025,22639.0
08077,Esplugues de Llobregat,2025,48424.0
08078,"Espunyola, L'",2025,260.0
08079,"Estany, L'",2025,391.0
08080,Fígols,2025,41.0
08081,Fogars de Montclús,2025,493.0
08082,Fogars de la Selva,2025,1705.0
08083,Folgueroles,2025,2262.0
08084,Fonollosa,2025,1571.0
08085,Font-rubí,2025,1436.0
08086,"Franqueses del Vallès, Les",2025,20855.0
08087,Gallifa,2025,171.0
08088,"Garriga, La",2025,17386.0
08089,Gavà,2025,48181.0
08090,Gaià,2025,174.0
08091,Gelida,2025,8192.0
08092,Gironella,2025,5082.0
08093,Gisclareny,2025,28.0
08094,"Granada, La",2025,2281.0
08095,Granera,2025,83.0
08096,Granollers,2025,65123.0
08097,Gualba,2025,1753.0
08098,Sant Salvador de Guardiola,2025,3596.0
08099,Guardiola de Berguedà,2025,962.0
08100,Gurb,2025,2738.0
08101,"Hospitalet de Llobregat, L'",2025,292161.0
08102,Igualada,2025,42449.0
08103,Jorba,2025,849.0
08104,"Llacuna, La",2025,961.0
08105,"Llagosta, La",2025,13254.0
08106,Llinars del Vallès,2025,10931.0
08107,Lliçà d'Amunt,2025,16519.0
08108,Lliçà de Vall,2025,6891.0
08109,Lluçà,2025,280.0
08110,Malgrat de Mar,2025,19630.0
08111,Malla,2025,286.0
08112,Manlleu,2025,21321.0
08113,Manresa,2025,80692.0
08114,Martorell,2025,28989.0
08115,Martorelles,2025,4987.0
08116,"Masies de Roda, Les",2025,758.0
08117,"Masies de Voltregà, Les",2025,3345.0
08118,"Masnou, El",2025,24727.0
08119,Masquefa,2025,10111.0
08120,Matadepera,2025,9808.0
08121,Mataró,2025,131370.0
08122,Mediona,2025,2664.0
08123,Molins de Rei,2025,27291.0
08124,Mollet del Vallès,2025,52759.0
08125,Montcada i Reixac,2025,37446.0
08126,Montgat,2025,12835.0
08127,Monistrol de Montserrat,2025,3233.0
08128,Monistrol de Calders,2025,764.0
08129,Muntanyola,2025,700.0
08130,Montclar,2025,133.0
08131,Montesquiu,2025,1133.0
08132,Montmajor,2025,471.0
08133,Montmaneu,2025,182.0
08134,Figaró-Montmany,2025,1187.0
08135,Montmeló,2025,8868.0
08136,Montornès del Vallès,2025,17062.0
08137,Montseny,2025,387.0
08138,Moià,2025,6807.0
08139,Mura,2025,234.0
08140,Navarcles,2025,6277.0
08141,Navàs,2025,6242.0
08142,"Nou de Berguedà, La",2025,163.0
08143,Òdena,2025,3756.0
08144,Olvan,2025,926.0
08145,Olèrdola,2025,3953.0
08146,Olesa de Bonesvalls,2025,2134.0
08147,Olesa de Montserrat,2025,25000.0
08148,Olivella,2025,4473.0
08149,Olost,2025,1204.0
08150,Orís,2025,352.0
08151,Oristà,2025,556.0
08152,Orpí,2025,176.0
08153,Òrrius,2025,814.0
08154,Pacs del Penedès,2025,934.0
08155,Palafolls,2025,10026.0
08156,Palau-solità i Plegamans,2025,15584.0
08157,Pallejà,2025,11976.0
08158,"Papiol, El",2025,4404.0
08159,Parets del Vallès,2025,18899.0
08160,Perafita,2025,433.0
08161,Piera,2025,17884.0
08162,"Hostalets de Pierola, Els",2025,3254.0
08163,Pineda de Mar,2025,30071.0
08164,"Pla del Penedès, El",2025,1392.0
08165,"Pobla de Claramunt, La",2025,2350.0
08166,"Pobla de Lillet, La",2025,1106.0
08167,Polinyà,2025,8572.0
08168,Pontons,2025,515.0
08169,"Prat de Llobregat, El",2025,66251.0
08170,"Prats de Rei, Els",2025,553.0
08171,Prats de Lluçanès,2025,2759.0
08172,Premià de Mar,2025,29348.0
08174,Puigdàlber,2025,621.0
08175,Puig-reig,2025,4558.0
08176,Pujalt,2025,205.0
08177,"Quar, La",2025,44.0
08178,Rajadell,2025,598.0
08179,Rellinars,2025,928.0
08180,Ripollet,2025,39773.0
08181,"Roca del Vallès, La",2025,11021.0
08182,"Pont de Vilomara i Rocafort, El",2025,4201.0
08183,Roda de Ter,2025,6948.0
08184,Rubí,2025,82825.0
08185,Rubió,2025,228.0
08187,Sabadell,2025,224589.0
08188,Sagàs,2025,153.0
08189,Sant Pere Sallavinera,2025,177.0
08190,Saldes,2025,301.0
08191,Sallent,2025,7043.0
08192,Santpedor,2025,7739.0
08193,Sant Iscle de Vallalta,2025,1482.0
08194,Sant Adrià de Besòs,2025,38980.0
08195,Sant Agustí de Lluçanès,2025,106.0
08196,Sant Andreu de la Barca,2025,27069.0
08197,Sant Andreu de Llavaneres,2025,11910.0
08198,Sant Antoni de Vilamajor,2025,6722.0
08199,Sant Bartomeu del Grau,2025,931.0
08200,Sant Boi de Llobregat,2025,85317.0
08201,Sant Boi de Lluçanès,2025,600.0
08202,Sant Celoni,2025,18916.0
08203,Sant Cebrià de Vallalta,2025,3855.0
08204,Sant Climent de Llobregat,2025,4187.0
08205,Sant Cugat del Vallès,2025,97959.0
08206,Sant Cugat Sesgarrigues,2025,1037.0
08207,Sant Esteve de Palautordera,2025,3099.0
08208,Sant Esteve Sesrovires,2025,8112.0
08209,Sant Fost de Campsentelles,2025,9400.0
08210,Sant Feliu de Codines,2025,6821.0
08211,Sant Feliu de Llobregat,2025,46688.0
08212,Sant Feliu Sasserra,2025,634.0
08213,Sant Fruitós de Bages,2025,9324.0
08214,Vilassar de Dalt,2025,9433.0
08215,Sant Hipòlit de Voltregà,2025,3649.0
08216,Sant Jaume de Frontanyà,2025,25.0
08217,Sant Joan Despí,2025,35811.0
08218,Sant Joan de Vilatorrada,2025,11109.0
08219,Vilassar de Mar,2025,21234.0
08220,Sant Julià de Vilatorta,2025,3336.0
08221,Sant Just Desvern,2025,21045.0
08222,Sant Llorenç d'Hortons,2025,2621.0
08223,Sant Llorenç Savall,2025,2591.0
08224,Sant Martí de Centelles,2025,1261.0
08225,Sant Martí d'Albars,2025,135.0
08226,Sant Martí de Tous,2025,1269.0
08227,Sant Martí Sarroca,2025,3476.0
08228,Sant Martí Sesgueioles,2025,353.0
08229,Sant Mateu de Bages,2025,640.0
08230,Premià de Dalt,2025,10601.0
08231,Sant Pere de Ribes,2025,32613.0
08232,Sant Pere de Riudebitlles,2025,2512.0
08233,Sant Pere de Torelló,2025,2607.0
08234,Sant Pere de Vilamajor,2025,5069.0
08235,Sant Pol de Mar,2025,5778.0
08236,Sant Quintí de Mediona,2025,2585.0
08237,Sant Quirze de Besora,2025,2163.0
08238,Sant Quirze del Vallès,2025,20175.0
08239,Sant Quirze Safaja,2025,664.0
08240,Sant Sadurní d'Anoia,2025,12930.0
08241,Sant Sadurní d'Osormort,2025,86.0
08242,Marganell,2025,311.0
08243,Santa Cecília de Voltregà,2025,197.0
08244,Santa Coloma de Cervelló,2025,8275.0
08245,Santa Coloma de Gramenet,2025,123250.0
08246,Santa Eugènia de Berga,2025,2350.0
08247,Santa Eulàlia de Riuprimer,2025,1516.0
08248,Santa Eulàlia de Ronçana,2025,7955.0
08249,Santa Fe del Penedès,2025,367.0
08250,Santa Margarida de Montbui,2025,10601.0
08251,Santa Margarida i els Monjos,2025,7775.0
08252,Barberà del Vallès,2025,34031.0
08253,Santa Maria de Besora,2025,164.0
08254,"Esquirol, L'",2025,2303.0
08255,Santa Maria de Merlès,2025,179.0
08256,Santa Maria de Martorelles,2025,867.0
08257,Santa Maria de Miralles,2025,144.0
08258,Santa Maria d'Oló,2025,1100.0
08259,Santa Maria de Palautordera,2025,10060.0
08260,Santa Perpètua de Mogoda,2025,26101.0
08261,Santa Susanna,2025,4049.0
08262,Sant Vicenç de Castellet,2025,10167.0
08263,Sant Vicenç dels Horts,2025,28760.0
08264,Sant Vicenç de Montalt,2025,6829.0
08265,Sant Vicenç de Torelló,2025,2118.0
08266,Cerdanyola del Vallès,2025,58264.0
08267,Sentmenat,2025,9528.0
08268,Cercs,2025,1236.0
08269,Seva,2025,3818.0
08270,Sitges,2025,32690.0
08271,Sobremunt,2025,89.0
08272,Sora,2025,225.0
08273,Subirats,2025,3287.0
08274,Súria,2025,6196.0
08275,Tavèrnoles,2025,354.0
08276,Tagamanent,2025,329.0
08277,Talamanca,2025,209.0
08278,Taradell,2025,6838.0
08279,Terrassa,2025,232676.0
08280,Tavertet,2025,128.0
08281,Teià,2025,6894.0
08282,Tiana,2025,9362.0
08283,Tona,2025,8513.0
08284,Tordera,2025,19047.0
08285,Torelló,2025,15334.0
08286,"Torre de Claramunt, La",2025,4154.0
08287,Torrelavit,2025,1575.0
08288,Torrelles de Foix,2025,2751.0
08289,Torrelles de Llobregat,2025,6162.0
08290,Ullastrell,2025,2170.0
08291,Vacarisses,2025,7710.0
08292,Vallbona d'Anoia,2025,1420.0
08293,Vallcebre,2025,260.0
08294,Vallgorguina,2025,3273.0
08295,Vallirana,2025,16239.0
08296,Vallromanes,2025,2782.0
08297,Veciana,2025,170.0
08298,Vic,2025,50405.0
08299,Vilada,2025,430.0
08300,Viladecavalls,2025,7816.0
08301,Viladecans,2025,67536.0
08302,Vilanova del Camí,2025,12886.0
08303,Vilanova de Sau,2025,325.0
08304,Vilobí del Penedès,2025,1157.0
08305,Vilafranca del Penedès,2025,42561.0
08306,Vilalba Sasserra,2025,790.0
08307,Vilanova i la Geltrú,2025,71305.0
08308,Viver i Serrateix,2025,178.0
08901,Rupit i Pruit,2025,277.0
08902,Vilanova del Vallès,2025,5697.0
08903,Sant Julià de Cerdanyola,2025,234.0
08904,Badia del Vallès,2025,13058.0
08905,"Palma de Cervelló, La",2025,3059.0
09001,Abajas,2025,28.0
09003,Adrada de Haza,2025,198.0
09006,Aguas Cándidas,2025,61.0
09007,Aguilar de Bureba,2025,46.0
09009,Albillos,2025,220.0
09010,Alcocero de Mola,2025,40.0
09011,Alfoz de Bricia,2025,69.0
09012,Alfoz de Santa Gadea,2025,102.0
09013,Altable,2025,42.0
09014,"Altos, Los",2025,181.0
09016,Ameyugo,2025,107.0
09017,Anguix,2025,171.0
09018,Aranda de Duero,2025,33904.0
09019,Arandilla,2025,157.0
09020,Arauzo de Miel,2025,258.0
09021,Arauzo de Salce,2025,44.0
09022,Arauzo de Torre,2025,56.0
09023,Arcos,2025,1819.0
09024,Arenillas de Riopisuerga,2025,156.0
09025,Arija,2025,115.0
09026,Arlanzón,2025,429.0
09027,Arraya de Oca,2025,49.0
09029,Atapuerca,2025,181.0
09030,"Ausines, Los",2025,143.0
09032,Avellanosa de Muñó,2025,95.0
09033,Bahabón de Esgueva,2025,81.0
09034,"Balbases, Los",2025,302.0
09035,Baños de Valdearados,2025,322.0
09036,Bañuelos de Bureba,2025,32.0
09037,Barbadillo de Herreros,2025,104.0
09038,Barbadillo del Mercado,2025,133.0
09039,Barbadillo del Pez,2025,65.0
09041,Barrio de Muñó,2025,32.0
09043,"Barrios de Bureba, Los",2025,179.0
09044,Barrios de Colina,2025,55.0
09045,Basconcillos del Tozo,2025,275.0
09046,Bascuñana,2025,20.0
09047,Belbimbre,2025,53.0
09048,Belorado,2025,1830.0
09050,Berberana,2025,52.0
09051,Berlangas de Roa,2025,203.0
09052,Berzosa de Bureba,2025,26.0
09054,Bozoó,2025,101.0
09055,Brazacorta,2025,43.0
09056,Briviesca,2025,6711.0
09057,Bugedo,2025,194.0
09058,Buniel,2025,626.0
09059,Burgos,2025,178370.0
09060,Busto de Bureba,2025,140.0
09061,Cabañes de Esgueva,2025,144.0
09062,Cabezón de la Sierra,2025,33.0
09063,Cavia,2025,252.0
09064,Caleruega,2025,377.0
09065,Campillo de Aranda,2025,174.0
09066,Campolara,2025,46.0
09067,Canicosa de la Sierra,2025,410.0
09068,Cantabrana,2025,22.0
09070,Carazo,2025,42.0
09071,Carcedo de Bureba,2025,36.0
09072,Carcedo de Burgos,2025,514.0
09073,Cardeñadijo,2025,1446.0
09074,Cardeñajimeno,2025,1186.0
09075,Cardeñuela Riopico,2025,106.0
09076,Carrias,2025,26.0
09077,Cascajares de Bureba,2025,25.0
09078,Cascajares de la Sierra,2025,25.0
09079,Castellanos de Castro,2025,48.0
09082,Castildelgado,2025,34.0
09083,Castil de Peones,2025,26.0
09084,Castrillo de la Reina,2025,159.0
09085,Castrillo de la Vega,2025,627.0
09086,Castrillo del Val,2025,857.0
09088,Castrillo de Riopisuerga,2025,56.0
09090,Castrillo Mota de Judíos,2025,49.0
09091,Castrojeriz,2025,792.0
09093,Cayuela,2025,185.0
09094,Cebrecos,2025,60.0
09095,Celada del Camino,2025,91.0
09098,Cerezo de Río Tirón,2025,469.0
09100,Cerratón de Juarros,2025,42.0
09101,Ciadoncha,2025,78.0
09102,Cillaperlata,2025,31.0
09103,Cilleruelo de Abajo,2025,211.0
09104,Cilleruelo de Arriba,2025,53.0
09105,Ciruelos de Cervera,2025,90.0
09108,Cogollos,2025,686.0
09109,Condado de Treviño,2025,1472.0
09110,Contreras,2025,81.0
09112,Coruña del Conde,2025,95.0
09113,Covarrubias,2025,507.0
09114,Cubillo del Campo,2025,105.0
09115,Cubo de Bureba,2025,102.0
09117,"Cueva de Roa, La",2025,88.0
09119,Cuevas de San Clemente,2025,52.0
09120,Encío,2025,37.0
09122,Espinosa de Cervera,2025,82.0
09123,Espinosa del Camino,2025,43.0
09124,Espinosa de los Monteros,2025,1625.0
09125,Estépar,2025,646.0
09127,Fontioso,2025,52.0
09128,Frandovínez,2025,95.0
09129,Fresneda de la Sierra Tirón,2025,98.0
09130,Fresneña,2025,68.0
09131,Fresnillo de las Dueñas,2025,702.0
09132,Fresno de Río Tirón,2025,156.0
09133,Fresno de Rodilla,2025,49.0
09134,Frías,2025,258.0
09135,Fuentebureba,2025,59.0
09136,Fuentecén,2025,244.0
09137,Fuentelcésped,2025,288.0
09138,Fuentelisendo,2025,99.0
09139,Fuentemolinos,2025,89.0
09140,Fuentenebro,2025,136.0
09141,Fuentespina,2025,834.0
09143,Galbarros,2025,28.0
09144,"Gallega, La",2025,34.0
09148,Grijalba,2025,117.0
09149,Grisaleña,2025,58.0
09151,Gumiel de Izán,2025,586.0
09152,Gumiel de Mercado,2025,380.0
09154,Hacinas,2025,144.0
09155,Haza,2025,32.0
09159,Hontanas,2025,69.0
09160,Hontangas,2025,92.0
09162,Hontoria de la Cantera,2025,172.0
09163,Hontoria del Pinar,2025,613.0
09164,Hontoria de Valdearados,2025,156.0
09166,"Hormazas, Las",2025,93.0
09167,Hornillos del Camino,2025,44.0
09168,"Horra, La",2025,295.0
09169,Hortigüela,2025,103.0
09170,Hoyales de Roa,2025,209.0
09172,Huérmeces,2025,159.0
09173,Huerta de Arriba,2025,121.0
09174,Huerta de Rey,2025,889.0
09175,Humada,2025,113.0
09176,Hurones,2025,58.0
09177,Ibeas de Juarros,2025,1504.0
09178,Ibrillos,2025,30.0
09179,Iglesiarrubia,2025,45.0
09180,Iglesias,2025,134.0
09181,Isar,2025,278.0
09182,Itero del Castillo,2025,74.0
09183,Jaramillo de la Fuente,2025,45.0
09184,Jaramillo Quemado,2025,12.0
09189,Junta de Traslaloma,2025,118.0
09190,Junta de Villalba de Losa,2025,79.0
09191,Jurisdicción de Lara,2025,39.0
09192,Jurisdicción de San Zadornil,2025,62.0
09194,Lerma,2025,2648.0
09195,Llano de Bureba,2025,45.0
09196,Madrigal del Monte,2025,141.0
09197,Madrigalejo del Monte,2025,161.0
09198,Mahamud,2025,107.0
09199,Mambrilla de Castrejón,2025,106.0
09200,Mambrillas de Lara,2025,54.0
09201,Mamolar,2025,28.0
09202,Manciles,2025,21.0
09206,Mazuela,2025,55.0
09208,Mecerreyes,2025,176.0
09209,Medina de Pomar,2025,6157.0
09211,Melgar de Fernamental,2025,1505.0
09213,Merindad de Cuesta-Urria,2025,263.0
09214,Merindad de Montija,2025,721.0
09215,Merindad de Sotoscueva,2025,400.0
09216,Merindad de Valdeporres,2025,411.0
09217,Merindad de Valdivielso,2025,385.0
09218,Milagros,2025,407.0
09219,Miranda de Ebro,2025,36617.0
09220,Miraveche,2025,93.0
09221,Modúbar de la Emparedada,2025,771.0
09223,Monasterio de la Sierra,2025,38.0
09224,Monasterio de Rodilla,2025,172.0
09225,Moncalvillo,2025,77.0
09226,Monterrubio de la Demanda,2025,55.0
09227,Montorio,2025,141.0
09228,Moradillo de Roa,2025,166.0
09229,Nava de Roa,2025,203.0
09230,Navas de Bureba,2025,24.0
09231,Nebreda,2025,50.0
09232,Neila,2025,112.0
09235,Olmedillo de Roa,2025,188.0
09236,Olmillos de Muñó,2025,39.0
09238,Oña,2025,937.0
09239,Oquillas,2025,52.0
09241,Orbaneja Riopico,2025,341.0
09242,Padilla de Abajo,2025,73.0
09243,Padilla de Arriba,2025,88.0
09244,Padrones de Bureba,2025,49.0
09246,Palacios de la Sierra,2025,662.0
09247,Palacios de Riopisuerga,2025,19.0
09248,Palazuelos de la Sierra,2025,95.0
09249,Palazuelos de Muñó,2025,52.0
09250,Pampliega,2025,282.0
09251,Pancorbo,2025,431.0
09253,Pardilla,2025,109.0
09255,Partido de la Sierra en Tobalina,2025,75.0
09256,Pedrosa de Duero,2025,463.0
09257,Pedrosa del Páramo,2025,89.0
09258,Pedrosa del Príncipe,2025,155.0
09259,Pedrosa de Río Úrbel,2025,265.0
09261,Peñaranda de Duero,2025,469.0
09262,Peral de Arlanza,2025,169.0
09265,Piérnigas,2025,45.0
09266,Pineda de la Sierra,2025,93.0
09267,Pineda Trasmonte,2025,95.0
09268,Pinilla de los Barruecos,2025,101.0
09269,Pinilla de los Moros,2025,29.0
09270,Pinilla Trasmonte,2025,155.0
09272,Poza de la Sal,2025,278.0
09273,Prádanos de Bureba,2025,55.0
09274,Pradoluengo,2025,1089.0
09275,Presencio,2025,212.0
09276,"Puebla de Arganzón, La",2025,562.0
09277,Puentedura,2025,118.0
09279,Quemada,2025,247.0
09280,Quintanabureba,2025,29.0
09281,Quintana del Pidio,2025,151.0
09283,Quintanaélez,2025,45.0
09287,Quintanaortuño,2025,297.0
09288,Quintanapalla,2025,123.0
09289,Quintanar de la Sierra,2025,1476.0
09292,Quintanavides,2025,65.0
09294,Quintanilla de la Mata,2025,109.0
09295,Quintanilla del Coco,2025,50.0
09297,"Quintanillas, Las",2025,386.0
09298,Quintanilla San García,2025,66.0
09301,Quintanilla Vivar,2025,904.0
09302,Rabanera del Pinar,2025,94.0
09303,Rábanos,2025,74.0
09304,Rabé de las Calzadas,2025,261.0
09306,Rebolledo de la Torre,2025,98.0
09307,Redecilla del Camino,2025,98.0
09308,Redecilla del Campo,2025,65.0
09309,Regumiel de la Sierra,2025,301.0
09310,Reinoso,2025,21.0
09311,Retuerta,2025,56.0
09312,"Revilla y Ahedo, La",2025,97.0
09314,Revilla del Campo,2025,96.0
09315,Revillarruz,2025,643.0
